CRED_APR,RISC_ATUAL,PAGO_DIA,PAGO_ATR,VOL_OPER,VOL_OPER_MED,QTD_TITU_OPER,VOL_TOT_OPER,RECOMP,TICK_MED_CED,L1,L2,L3,L4,L5,VALO_TITU_ORIG,VALO_ABER,VALO_LIQU_CEDE,VALO_LIQU,TICK_MED_SACA,VOL_NEG,REL_TITU_TICK,REL_TITU_LIM,REJEITADO,label
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,98.0803,1.9196,0,0,0,391.41,0.00,8787.54,18039.68,311.6776,4051.81,67.5993,0.013,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,64.132,35.8679,0,0,0,637.54,0.00,5026.03,17918.48,255.735,8694.99,110.1077,0.0212,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,64.132,35.8679,0,0,0,637.54,0.00,5026.03,17918.48,255.735,8694.99,110.1077,0.0212,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,64.132,35.8679,0,0,0,637.54,0.00,5026.03,17918.48,255.735,8694.99,110.1077,0.0212,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,95.3216,4.6783,0,0,0,302.40,318.54,10282.02,20951.44,275.496,5509.92,52.2266,0.01,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,90.843,9.1569,0,0,0,1259.76,629.43,16088.95,32101.33,622.3654,13692.04,217.5697,0.0419,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,90.843,9.1569,0,0,0,1259.76,629.43,16088.95,32101.33,622.3654,13692.04,217.5697,0.0419,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,90.843,9.1569,0,0,0,1259.76,629.43,16088.95,32101.33,622.3654,13692.04,217.5697,0.0419,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,87.097,12.9029,0,0,0,302.18,0.00,2399.67,5856.35,319.0506,5104.81,52.1886,0.01,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,87.097,12.9029,0,0,0,302.18,0.00,2399.67,5856.35,319.0506,5104.81,52.1886,0.01,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,87.097,12.9029,0,0,0,302.20,0.00,2399.67,5856.35,319.0506,5104.81,52.1921,0.01,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,43.3507,56.6492,0,0,0,663.26,0.00,6714.40,23468.41,399.6241,9590.98,114.5498,0.0221,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,43.3507,56.6492,0,0,0,663.26,0.00,6714.40,23468.41,399.6241,9590.98,114.5498,0.0221,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,43.3507,56.6492,0,0,0,663.26,0.00,6714.40,23468.41,399.6241,9590.98,114.5498,0.0221,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,187.24,0.00,20751.40,25764.59,144.3588,1299.23,32.3377,0.0062,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,187.24,0.00,20751.40,25764.59,144.3588,1299.23,32.3377,0.0062,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,187.25,0.00,20751.40,25764.59,144.3588,1299.23,32.3394,0.0062,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,50.2654,49.7345,0,0,0,221.89,0.00,4349.29,11694.19,316.1716,5691.09,38.322,0.0073,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,50.2654,49.7345,0,0,0,221.90,0.00,4349.29,11694.19,316.1716,5691.09,38.3237,0.0073,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,95.8229,4.177,0,0,0,390.49,0.00,1818.93,5965.39,258.94,5696.68,67.4404,0.013,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,95.8229,4.177,0,0,0,390.49,0.00,1818.93,5965.39,258.94,5696.68,67.4404,0.013,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,95.8229,4.177,0,0,0,390.49,0.00,1818.93,5965.39,258.94,5696.68,67.4404,0.013,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,89.8461,10.1538,0,1.9565,1.9565,687.01,894.05,38471.33,71671.35,1078.7915,20497.04,118.6516,0.0229,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,89.8461,10.1538,0,1.9565,1.9565,687.01,894.05,38471.33,71671.35,1078.7915,20497.04,118.6516,0.0229,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,89.8461,10.1538,0,1.9565,1.9565,687.02,894.05,38471.33,71671.35,1078.7915,20497.04,118.6533,0.0229,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,51.6163,48.3836,0,0,0,315.36,0.00,7946.98,13880.63,343.7423,13405.95,54.4649,0.0105,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,96.1997,3.8002,0,0,0,440.90,1938.20,30864.66,41920.41,295.5697,11527.22,76.1466,0.0146,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,96.1997,3.8002,0,0,0,440.90,1938.20,30864.66,41920.41,295.5697,11527.22,76.1466,0.0146,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,96.1997,3.8002,0,0,0,440.90,1938.20,30864.66,41920.41,295.5697,11527.22,76.1466,0.0146,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,7.4815,92.5184,0,37.5855,28.9163,296.84,596.22,14857.13,23061.21,217.64,7835.04,51.2664,0.0098,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,7.4815,92.5184,0,37.5855,28.9163,296.84,596.22,14857.13,23061.21,217.64,7835.04,51.2664,0.0098,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,7.4815,92.5184,0,37.5855,28.9163,296.84,596.22,14857.13,23061.21,217.64,7835.04,51.2664,0.0098,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,7.4815,92.5184,0,37.5855,28.9163,296.84,596.22,14857.13,23061.21,217.64,7835.04,51.2664,0.0098,1,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,90.6499,9.35,0,0,0,460.93,0.00,2421.33,6898.89,330.0462,5280.74,79.6059,0.0153,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,90.6499,9.35,0,0,0,460.94,0.00,2421.33,6898.89,330.0462,5280.74,79.6076,0.0153,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,96.03,1113.34,8949.55,11597.37,429.4833,6442.25,16.585,0.0032,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,96.03,1113.34,8949.55,11597.37,429.4833,6442.25,16.585,0.0032,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,96.03,1113.34,8949.55,11597.37,429.4833,6442.25,16.585,0.0032,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,314.00,1113.34,8949.55,11597.37,429.4833,6442.25,54.23,0.0104,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,314.00,1113.34,8949.55,11597.37,429.4833,6442.25,54.23,0.0104,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,314.00,1113.34,8949.55,11597.37,429.4833,6442.25,54.23,0.0104,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,86.5824,13.4175,0,0,0,239.72,0.00,4197.34,11417.91,276.9868,5262.75,41.4013,0.0079,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,86.5824,13.4175,0,0,0,239.73,0.00,4197.34,11417.91,276.9868,5262.75,41.4031,0.0079,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,74.9788,25.0211,0,5.6409,0,394.83,0.00,2577.87,7111.01,253.7188,2283.47,68.19,0.0131,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,74.9788,25.0211,0,5.6409,0,394.83,0.00,2577.87,7111.01,253.7188,2283.47,68.19,0.0131,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,377.37,0.00,8828.64,16676.72,545.4682,12545.77,65.1745,0.0125,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,377.37,0.00,8828.64,16676.72,545.4682,12545.77,65.1745,0.0125,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,353.10,0.00,0.00,482.97,482.97,482.97,60.9829,0.0117,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,353.10,0.00,0.00,482.97,482.97,482.97,60.9829,0.0117,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,0,0,343.95,0.00,0.00,5509.24,492.17,492.17,59.4026,0.0114,1,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,0,0,343.96,0.00,0.00,5509.24,492.17,492.17,59.4043,0.0114,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,98.5646,1.4353,0,0,0,243.73,331.29,6325.39,14229.91,251.935,8061.92,42.0939,0.0081,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,98.5646,1.4353,0,0,0,243.74,331.29,6325.39,14229.91,251.935,8061.92,42.0956,0.0081,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,81.6407,43.726,510.07,386.44,2680.39,4317.27,546.23,2731.15,88.0928,0.017,1,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,81.6407,43.726,510.08,386.44,2680.39,4317.27,546.23,2731.15,88.0945,0.017,1,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,0,0,0,0,231.68,0.00,0.00,0.00,0.00,0.00,40.0128,0.0077,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,0,0,0,0,231.68,0.00,0.00,0.00,0.00,0.00,40.0128,0.0077,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,0,0,0,0,292.02,0.00,0.00,0.00,0.00,0.00,50.4339,0.0097,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,0,0,0,0,292.03,0.00,0.00,0.00,0.00,0.00,50.4357,0.0097,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,91.0539,8.946,0,0,0,597.43,431.99,6817.23,7920.22,360.119,7922.62,103.1805,0.0199,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,91.0539,8.946,0,0,0,597.43,431.99,6817.23,7920.22,360.119,7922.62,103.1805,0.0199,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,91.0539,8.946,0,0,0,597.45,431.99,6817.23,7920.22,360.119,7922.62,103.1839,0.0199,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,92.44,7.5599,0,0,0,622.63,1691.60,3485.48,8314.36,640.2446,8323.18,107.5327,0.0207,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,92.44,7.5599,0,0,0,622.63,1691.60,3485.48,8314.36,640.2446,8323.18,107.5327,0.0207,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,92.44,7.5599,0,0,0,622.63,1691.60,3485.48,8314.36,640.2446,8323.18,107.5327,0.0207,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,4747.04,0.00,0.00,11999.34,1999.89,11999.34,819.8483,0.1582,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,4747.04,0.00,0.00,11999.34,1999.89,11999.34,819.8483,0.1582,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,4747.04,0.00,0.00,11999.34,1999.89,11999.34,819.8483,0.1582,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,100,0,0,0,0,367.36,0.00,0.00,587.52,587.52,587.52,63.4457,0.0122,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,0,0,0,0,880.00,0.00,0.00,0.00,0.00,0.00,151.9824,0.0293,0,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,66.6669,66.6669,1581.92,0.00,5701.15,5701.15,725.7166,2177.15,273.209,0.0527,1,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,66.6669,66.6669,1581.92,0.00,5701.15,5701.15,725.7166,2177.15,273.209,0.0527,1,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,0,100,0,66.6669,66.6669,1581.92,0.00,5701.15,5701.15,725.7166,2177.15,273.209,0.0527,1,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,94.2838,5.7161,0,0.0763,0.0763,572.71,825.30,91106.76,184070.71,933.127,15863.16,98.9111,0.019,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,84.1727,15.8272,0,0,0,330.21,0.00,4052.36,17469.76,429.573,9880.18,57.0296,0.011,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,84.1727,15.8272,0,0,0,330.21,0.00,4052.36,17469.76,429.573,9880.18,57.0296,0.011,0,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,84.1727,15.8272,0,0,0,330.21,0.00,4052.36,17469.76,429.573,9880.18,57.0296,0.011,0,0
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,88.0934,11.9065,0,0,0,319.99,333.72,31955.55,45454.22,301.2809,12653.80,55.2646,0.0106,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,88.0934,11.9065,0,0,0,320.00,333.72,31955.55,45454.22,301.2809,12653.80,55.2663,0.0106,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,88.1801,11.8198,0,4.7502,0.0516,120.33,1635.08,45053.28,355952.73,535.5924,117294.74,20.7818,0.004,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,88.1801,11.8198,0,4.7502,0.0516,228.13,1635.08,45053.28,355952.73,535.5924,117294.74,39.3997,0.0076,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,48.4669,51.533,1.3763,4.3015,0,584.80,0.00,1809.50,12871.73,340.8781,3749.66,100.9992,0.0194,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,48.4669,51.533,1.3763,4.3015,0,584.80,0.00,1809.50,12871.73,340.8781,3749.66,100.9992,0.0194,0,1
3000000.00,1261143.74,69.0377,17.0731,4719340.1797,786556.6966,8941,5176968.54,11.3427,579.0144,48.4669,51.533,1.3763,4.3015,0,584.80,0.00,1809.50,12871.73,340.8781,3749.66,100.9992,0.0194,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,11472.40,0.00,30136.95,30136.95,0.00,0.00,244.7557,1.0429,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,0,0,0,0,0,2617.12,0.00,0.00,0.00,0.00,0.00,55.8344,0.2379,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,0,0,0,0,0,2617.13,0.00,0.00,0.00,0.00,0.00,55.8346,0.2379,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,36.7563,63.2436,48.5686,0,0,3900.00,0.00,32267.98,32267.98,0.00,0.00,83.2038,0.3545,1,0
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,36.7563,63.2436,48.5686,0,0,3900.00,0.00,32267.98,32267.98,0.00,0.00,83.2038,0.3545,1,0
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,36.7563,63.2436,48.5686,0,0,3900.00,0.00,32267.98,32267.98,0.00,0.00,83.2038,0.3545,1,0
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,5506.10,0.00,16344.31,16344.31,0.00,0.00,117.4688,0.5005,0,0
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,5506.10,0.00,16344.31,16344.31,0.00,0.00,117.4688,0.5005,0,0
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,1665.12,0.00,6524.75,6524.75,0.00,0.00,35.5241,0.1513,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,1665.13,0.00,6524.75,6524.75,0.00,0.00,35.5244,0.1513,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,0,0,0,0,0,836.50,0.00,0.00,0.00,0.00,0.00,17.8461,0.076,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,0,0,0,0,0,836.50,0.00,0.00,0.00,0.00,0.00,17.8461,0.076,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,100,0,0,0,0,867.38,2996.27,107481.52,115779.22,1335.4109,28043.63,92.155,0.2276,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,97.6668,2.3331,0,0.7229,0.1552,1107.13,4975.40,262048.06,459626.43,748.2324,77067.94,117.6273,0.2905,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,99.6128,0.3871,0,0,0,1360.69,0.00,46216.23,51662.73,878.5992,12300.39,144.5669,0.3571,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,93.9607,6.0392,0,2.8729,0.7213,505.00,14635.50,884566.48,935601.55,2440.1644,153730.36,53.6538,0.1325,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,93.9607,6.0392,0,2.8729,0.7213,1184.83,14635.50,884566.48,935601.55,2440.1644,153730.36,125.8826,0.3109,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,98.5291,1.4708,0,0.2212,0.0549,789.04,5097.12,397579.96,464188.00,942.8194,82025.29,83.8318,0.207,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,95.3871,4.6128,0,0.2487,0,222.30,3508.66,141772.03,264391.68,947.6331,30324.26,23.6183,0.0583,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,84.9748,15.0251,0,0,0,1279.39,306.13,4140.79,4140.79,280.368,1401.84,135.9292,0.3357,0,1
381000.00,237831.79,90.2223,8.1137,2341419.7178,390236.6196,2402,2260805.19,1.6639,941.2178,94.0466,5.9533,0,0,0,684.31,0.00,46543.03,48015.41,439.85,5718.05,72.7047,0.1796,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,12812.96,0.00,30136.95,30136.95,0.00,0.00,273.3557,1.1648,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,0,0,0,0,0,5317.29,0.00,0.00,0.00,0.00,0.00,113.4407,0.4833,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,36.7563,63.2436,48.5686,0,0,13610.38,0.00,32267.98,32267.98,0.00,0.00,290.3681,1.2373,1,0
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,100,0,0,0,0,3328.71,0.00,6524.75,6524.75,0.00,0.00,71.0157,0.3026,0,1
1100000.00,600477.91,91.4544,4.9508,1493963.1952,248993.8659,359,1682735.15,3.4134,4687.2845,0,0,0,0,0,2186.97,0.00,0.00,0.00,0.00,0.00,46.6575,0.1988,0,1
250000.00,121099.80,88.0886,6.638,902801.1398,150466.8566,149,994339.26,4.6435,6673.4178,97.1438,2.8561,0,46.9057,44.4492,57.60,0.00,37139.20,41034.20,1803.1283,21637.54,0.8631,0.023,1,1
250000.00,121099.80,88.0886,6.638,902801.1398,150466.8566,149,994339.26,4.6435,6673.4178,96.0495,3.9504,0,11.8789,8.8466,8193.60,37764.00,447400.20,531475.20,6747.3061,121451.51,122.7796,3.2774,1,1
250000.00,121099.80,88.0886,6.638,902801.1398,150466.8566,149,994339.26,4.6435,6673.4178,94.5626,5.4373,0,4.0858,1.7862,57.60,0.00,26569.00,29744.00,422.2142,5911.00,0.8631,0.023,1,1
250000.00,121099.80,88.0886,6.638,902801.1398,150466.8566,149,994339.26,4.6435,6673.4178,90.6208,9.3791,0,5.3437,3.6688,13118.40,0.00,448119.20,541646.20,6754.4413,101316.62,196.5769,5.2473,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,318.00,0.00,0.00,0.00,0.00,0.00,21.8368,0.212,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,3168.00,0.00,0.00,0.00,0.00,0.00,217.5446,2.112,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,3168.00,0.00,0.00,0.00,0.00,0.00,217.5446,2.112,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,540.00,0.00,0.00,0.00,0.00,0.00,37.0814,0.36,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,100,0,0,0,0,1399.20,0.00,381.60,381.60,381.60,381.60,96.0822,0.9328,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,3168.00,0.00,0.00,0.00,0.00,0.00,217.5446,2.112,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,50,50,0,0,0,1272.00,0.00,1170.00,1170.00,587.04,1174.08,87.3474,0.848,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,1208.40,0.00,0.00,0.00,0.00,0.00,82.98,0.8056,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,100,0,0,0,0,3180.00,0.00,9360.00,9360.00,9360.00,9360.00,218.3686,2.12,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,699.60,0.00,0.00,0.00,0.00,0.00,48.0411,0.4664,0,1
150000.00,111203.07,79.026,12.8492,261067.2496,43511.2083,244,355325.72,7.5028,1456.2529,0,0,0,0,0,1440.00,0.00,0.00,0.00,0.00,0.00,98.8839,0.96,0,0
351000.00,181736.73,88.8173,7.3787,1934378.366,322396.3943,997,1887330.07,3.7478,1893.009,97.4969,2.503,0,0,0,1884.98,7979.35,81064.65,81064.65,1359.0918,74750.05,99.5758,0.537,0,1
